SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
446380,1,Revolving loans,F,N,Y,1,144000.0,360000.0,18000.0,360000.0,Family,Working,Secondary / secondary special,Single / not married,House / apartment,0.003540999999999999,-11548,-818,-7362.0,-3653,,1,1,0,1,0,0,,2.0,1,1,WEDNESDAY,9,0,0,0,0,0,0,Business Entity Type 3,0.22699040786364244,0.2316351207272508,0.5919766183185521,0.0928,0.1061,0.9836,0.7756,,0.0,0.2069,0.1667,0.2083,0.0936,,0.0885,,0.0,0.0945,0.1101,0.9836,0.7844,,0.0,0.2069,0.1667,0.2083,0.0957,,0.0922,,0.0,0.0937,0.1061,0.9836,0.7786,,0.0,0.2069,0.1667,0.2083,0.0952,,0.0901,,0.0,reg oper account,block of flats,0.0773,Panel,No,2.0,2.0,2.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
446394,1,Revolving loans,F,N,Y,0,90000.0,180000.0,9000.0,180000.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.015221,-8251,-374,-1699.0,-931,,1,1,1,1,0,0,Core staff,2.0,2,2,WEDNESDAY,8,0,1,1,1,1,1,School,,0.24687104134117685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,-205.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
446583,1,Revolving loans,M,Y,Y,0,180000.0,180000.0,9000.0,180000.0,Family,Working,Secondary / secondary special,Separated,House / apartment,0.030755,-14174,-1104,-4709.0,-402,16.0,1,1,0,1,1,0,,1.0,2,2,SUNDAY,11,0,0,0,0,0,0,Business Entity Type 3,,0.6111691005023768,0.4938628816996244,0.0559,0.0137,0.9742,0.6464,0.0099,0.0,0.1207,0.1667,0.2083,0.013000000000000001,0.0456,0.0599,0.0019,0.0029,0.0305,0.0,0.9737,0.6537,0.0052,0.0,0.1034,0.1667,0.2083,0.0125,0.0266,0.0592,0.0,0.0,0.0562,0.0,0.9742,0.6511,0.0061,0.0,0.1207,0.1667,0.2083,0.0134,0.0462,0.0609,0.0019,0.0026,reg oper account,block of flats,0.049,"Stone, brick",No,3.0,1.0,3.0,1.0,-313.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
446716,1,Revolving loans,F,Y,Y,2,72000.0,225000.0,11250.0,225000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.035792000000000004,-10029,-733,-4432.0,-527,8.0,1,1,0,1,0,0,Sales staff,4.0,2,2,SATURDAY,15,0,0,0,0,0,0,Trade: type 3,,0.3056280141251264,0.1446481462546413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-313.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
447095,1,Revolving loans,F,Y,Y,0,126000.0,225000.0,11250.0,225000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.031329,-19681,-4415,-3098.0,-3104,0.0,1,1,0,1,0,0,Laborers,1.0,2,2,SATURDAY,8,0,0,0,0,0,0,Government,0.6988456140131266,0.5958811127723175,0.09885928035482196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,-1292.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
447375,1,Revolving loans,M,Y,Y,0,180000.0,450000.0,22500.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.01885,-19908,-931,-10676.0,-3128,12.0,1,1,0,1,0,0,Drivers,1.0,2,2,THURSDAY,11,0,0,0,0,0,0,Business Entity Type 3,,0.3996336237856293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
447885,1,Revolving loans,F,N,N,0,103500.0,180000.0,9000.0,180000.0,Unaccompanied,Working,Higher education,Civil marriage,House / apartment,0.010556,-8469,-805,-4575.0,-1124,,1,1,1,1,1,0,,2.0,3,3,SATURDAY,14,0,0,0,0,0,0,Self-employed,0.16477415796345668,0.2549136012879458,,0.0206,0.0195,0.9841,0.7824,0.0043,0.0,0.0345,0.0833,0.125,0.0056,0.0168,0.0188,0.0,0.0,0.021,0.0203,0.9841,0.7909,0.0043,0.0,0.0345,0.0833,0.125,0.0057,0.0184,0.0196,0.0,0.0,0.0208,0.0195,0.9841,0.7853,0.0043,0.0,0.0345,0.0833,0.125,0.0057,0.0171,0.0192,0.0,0.0,reg oper account,block of flats,0.0171,"Stone, brick",No,0.0,0.0,0.0,0.0,-186.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
447948,1,Revolving loans,M,N,Y,0,135000.0,270000.0,13500.0,270000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.007120000000000001,-12652,-1183,-6289.0,-1045,,1,1,0,1,0,0,Managers,1.0,2,2,THURSDAY,11,0,0,0,0,0,0,Self-employed,,0.6592047875635525,0.3233112448967859,0.0175,0.0328,0.9434,,,0.0,0.069,0.0417,,0.0235,,0.0081,,0.0,0.0179,0.034,0.9434,,,0.0,0.069,0.0417,,0.0241,,0.0085,,0.0,0.0177,0.0328,0.9434,,,0.0,0.069,0.0417,,0.0239,,0.0083,,0.0,,block of flats,0.0064,"Stone, brick",No,0.0,0.0,0.0,0.0,-548.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
448025,1,Revolving loans,F,Y,Y,0,135000.0,382500.0,19125.0,382500.0,Unaccompanied,Working,Secondary / secondary special,Married,With parents,0.018029,-16189,-7780,-3059.0,-2322,8.0,1,1,1,1,0,0,Core staff,2.0,3,3,TUESDAY,6,0,0,0,0,0,0,Transport: type 2,0.3673585120744888,0.5777129583472573,0.178760465484575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,3.0,1.0,-1697.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
448178,1,Revolving loans,F,N,Y,0,202500.0,202500.0,10125.0,202500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.00823,-19045,-546,-117.0,-2601,,1,1,0,1,0,0,Laborers,2.0,2,2,MONDAY,10,0,0,0,0,0,0,Restaurant,,0.17931546555830738,0.5549467685334323,0.0876,0.012,0.9767,,,,0.0345,0.125,,,,0.0383,,0.0009,0.0893,0.0125,0.9767,,,,0.0345,0.125,,,,0.0399,,0.0009,0.0885,0.012,0.9767,,,,0.0345,0.125,,,,0.039,,0.0009,,block of flats,0.0298,"Stone, brick",No,2.0,0.0,2.0,0.0,-293.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
448271,1,Revolving loans,F,N,N,0,67500.0,180000.0,9000.0,180000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,With parents,0.028663,-7700,-475,-1981.0,-380,,1,1,0,1,0,0,Waiters/barmen staff,1.0,2,2,FRIDAY,15,1,1,0,1,1,0,Self-employed,,0.19752497489483725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
448786,1,Revolving loans,F,Y,Y,1,90000.0,247500.0,12375.0,247500.0,Unaccompanied,Working,Incomplete higher,Married,House / apartment,0.00733,-8129,-342,-6729.0,-817,7.0,1,1,0,1,1,0,Core staff,3.0,2,2,SATURDAY,11,0,0,0,0,1,1,Self-employed,0.1656568132012067,0.6065863918839188,0.2750003523983893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-1398.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
449125,1,Revolving loans,F,Y,Y,0,67500.0,180000.0,9000.0,180000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.035792000000000004,-21632,365243,-12302.0,-2965,10.0,1,0,0,1,0,0,,2.0,2,2,MONDAY,10,0,0,0,0,0,0,XNA,,0.5853120380240442,0.25396280933631177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,-471.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
449172,1,Revolving loans,F,N,Y,2,225000.0,202500.0,10125.0,202500.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.04622,-14960,-2694,-9067.0,-4197,,1,1,0,1,0,0,Laborers,3.0,1,1,MONDAY,18,0,0,0,0,0,0,Business Entity Type 3,,0.2750210614659006,,,,0.9717,,,,0.069,0.0417,,0.0,,0.0163,,,,,0.9717,,,,0.069,0.0417,,0.0,,0.017,,,,,0.9717,,,,0.069,0.0417,,0.0,,0.0166,,,,block of flats,0.0128,,Yes,2.0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
449315,1,Revolving loans,F,N,Y,0,112500.0,180000.0,9000.0,180000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.025164,-9414,-410,-2.0,-1950,,1,1,0,1,0,0,Core staff,1.0,2,2,FRIDAY,13,0,0,0,1,1,0,Trade: type 3,0.3138103866502237,0.4813956969401877,0.19182160241360605,0.067,0.0,0.9911,,,0.0,0.1724,0.1667,,0.0,,0.0798,,0.0,0.063,0.0,0.9846,,,0.0,0.1379,0.1667,,0.0,,0.0568,,0.0,0.0677,0.0,0.9911,,,0.0,0.1724,0.1667,,0.0,,0.0812,,0.0,,block of flats,0.0429,"Stone, brick",No,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
449767,1,Revolving loans,M,Y,Y,1,225000.0,270000.0,13500.0,270000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.006305,-17438,-7827,-856.0,-997,18.0,1,1,1,1,0,0,Managers,3.0,3,3,SATURDAY,10,0,0,0,1,0,1,Self-employed,,0.003234173973993417,0.6161216908872079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-516.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
449854,1,Revolving loans,F,N,N,0,135000.0,180000.0,9000.0,180000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.00733,-14278,-2045,-3816.0,-4084,,1,1,0,1,0,0,Laborers,2.0,2,2,FRIDAY,9,0,0,0,1,1,0,Self-employed,0.15819066302826787,0.18179701038070886,0.7366226976503176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0
449869,1,Revolving loans,F,N,Y,0,90000.0,180000.0,9000.0,180000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.007114,-17721,-1226,-7220.0,-1260,,1,1,0,1,1,0,Cleaning staff,2.0,2,2,TUESDAY,9,0,0,0,0,0,0,School,,0.2664000973284412,0.0005272652387098817,,,0.9891,,,,,,,,,0.1615,,,,,0.9891,,,,,,,,,0.1683,,,,,0.9891,,,,,,,,,0.1644,,,,,0.1291,,No,0.0,0.0,0.0,0.0,-241.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
450126,1,Revolving loans,F,N,N,1,135000.0,135000.0,6750.0,135000.0,Unaccompanied,Working,Higher education,Single / not married,Municipal apartment,0.031329,-16339,-2386,-6976.0,-4073,,1,1,0,1,0,0,,2.0,2,2,THURSDAY,12,0,0,0,0,1,1,Construction,0.4021741471483352,0.5869458770287931,0.324891229465852,0.0979,0.0939,0.9985,0.9796,,0.0,0.1724,0.1667,0.2083,0.023,0.0799,0.0913,0.0,0.0,0.0998,0.0974,0.9985,0.9804,,0.0,0.1724,0.1667,0.2083,0.0236,0.0872,0.0951,0.0,0.0,0.0989,0.0939,0.9985,0.9799,,0.0,0.1724,0.1667,0.2083,0.0234,0.0812,0.0929,0.0,0.0,org spec account,block of flats,0.096,"Stone, brick",No,2.0,0.0,2.0,0.0,-858.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
450273,1,Revolving loans,M,Y,Y,1,180000.0,180000.0,9000.0,180000.0,"Spouse, partner",Working,Higher education,Married,House / apartment,0.015221,-16645,-910,-2207.0,-185,7.0,1,1,0,1,0,0,Managers,3.0,2,2,THURSDAY,15,0,0,0,0,0,0,Business Entity Type 3,0.31727158131676125,0.296248413274097,,0.3753,0.27699999999999997,0.9866,0.8164,0.1926,0.4,0.3448,0.3333,0.375,0.1637,0.3009,0.3943,0.0232,0.0173,0.3824,0.2875,0.9866,0.8236,0.1943,0.4028,0.3448,0.3333,0.375,0.1675,0.3287,0.4108,0.0233,0.0183,0.3789,0.27699999999999997,0.9866,0.8189,0.1938,0.4,0.3448,0.3333,0.375,0.1666,0.3061,0.4014,0.0233,0.0176,reg oper account,block of flats,0.4192,Panel,No,0.0,0.0,0.0,0.0,-1530.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
450315,1,Revolving loans,M,Y,Y,0,90000.0,180000.0,9000.0,180000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.02461,-14311,-1229,-7655.0,-4580,4.0,1,1,1,1,0,0,Laborers,1.0,2,2,FRIDAY,16,0,0,0,0,1,1,Business Entity Type 3,,0.17460205998503198,0.5849900404894085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-438.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
450318,1,Revolving loans,F,N,Y,1,112500.0,270000.0,13500.0,270000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.031329,-8880,-653,-1433.0,-487,,1,1,0,1,0,0,Sales staff,3.0,2,2,SUNDAY,12,0,0,0,0,0,0,Business Entity Type 3,0.4815476735496644,0.16318703546427088,0.22009464485041005,0.2361,0.1449,0.997,0.9592,0.065,0.16,0.1379,0.375,0.0417,0.0303,0.1916,0.243,0.0039,0.0074,0.2405,0.1503,0.997,0.9608,0.0656,0.1611,0.1379,0.375,0.0417,0.031,0.2094,0.2532,0.0039,0.0078,0.2384,0.1449,0.997,0.9597,0.0654,0.16,0.1379,0.375,0.0417,0.0309,0.195,0.2474,0.0039,0.0075,reg oper account,block of flats,0.2371,Others,No,1.0,1.0,1.0,1.0,-466.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
450359,1,Revolving loans,F,N,Y,2,112500.0,247500.0,12375.0,247500.0,"Spouse, partner",Working,Secondary / secondary special,Married,Office apartment,0.01885,-13706,-5818,-5930.0,-4589,,1,1,0,1,0,0,Laborers,4.0,2,2,SATURDAY,13,0,0,0,0,0,0,Business Entity Type 3,0.309184742397831,0.5461420272560602,0.4329616670974407,,,0.9806,,,,,,,,,0.1513,,,,,0.9806,,,,,,,,,0.1576,,,,,0.9806,,,,,,,,,0.154,,,,,0.1217,,No,7.0,2.0,7.0,2.0,-1509.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
450361,1,Revolving loans,F,N,Y,1,81000.0,247500.0,12375.0,247500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.007114,-11308,-3079,-979.0,-1215,,1,1,0,1,0,0,,3.0,2,2,SUNDAY,15,0,0,0,1,1,0,Medicine,0.4585546399954465,0.7408255490577493,0.22888341670067305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-769.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
450476,1,Revolving loans,F,N,Y,0,135000.0,202500.0,10125.0,202500.0,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,0.002042,-17724,-198,-4922.0,-1108,,1,1,0,1,0,0,Laborers,1.0,3,3,SATURDAY,13,0,1,1,1,1,1,Business Entity Type 3,,0.21882400611293398,0.0576392903477425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-247.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
450979,1,Revolving loans,F,N,N,0,90000.0,270000.0,13500.0,270000.0,Unaccompanied,Commercial associate,Higher education,Single / not married,Rented apartment,0.00702,-8372,-190,-4982.0,-1042,,1,1,0,1,0,0,,1.0,2,2,WEDNESDAY,13,0,0,0,1,1,0,Business Entity Type 3,,0.045837226095962164,0.6690566947824041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
451177,1,Revolving loans,F,N,Y,0,202500.0,247500.0,12375.0,247500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.032561,-19877,-967,-12616.0,-3248,,1,1,0,1,1,0,High skill tech staff,2.0,1,1,THURSDAY,13,0,0,0,0,0,0,Business Entity Type 3,0.5886553101401014,0.5864527425291292,0.17560597946937906,0.0804,0.0963,0.9583,0.4288,0.0163,0.0,0.3103,0.1667,0.2083,0.0485,0.0656,0.0984,0.0,0.0,0.0819,0.0999,0.9583,0.4512,0.0165,0.0,0.3103,0.1667,0.2083,0.0496,0.0716,0.1025,0.0,0.0,0.0812,0.0963,0.9583,0.4364,0.0164,0.0,0.3103,0.1667,0.2083,0.0494,0.0667,0.1002,0.0,0.0,reg oper account,block of flats,0.0863,"Stone, brick",No,0.0,0.0,0.0,0.0,-559.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0
451333,1,Revolving loans,F,Y,N,2,90000.0,360000.0,18000.0,360000.0,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,0.018801,-16781,-4839,-6733.0,-320,26.0,1,1,0,1,0,0,Laborers,4.0,2,2,MONDAY,9,0,0,0,0,1,1,Government,,0.4274792166473568,0.34578480246959553,0.0021,0.0,0.9712,,,0.0,0.0345,0.0,,0.0,,0.0072,,0.0,0.0021,0.0,0.9712,,,0.0,0.0345,0.0,,0.0,,0.0075,,0.0,0.0021,0.0,0.9712,,,0.0,0.0345,0.0,,0.0,,0.0073,,0.0,,block of flats,0.0066,Wooden,Yes,2.0,0.0,2.0,0.0,-102.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0
451595,1,Revolving loans,M,Y,Y,0,180000.0,180000.0,9000.0,180000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792000000000004,-12483,-3383,-2680.0,-191,14.0,1,1,0,1,1,0,,2.0,2,2,FRIDAY,9,0,0,0,0,0,0,Business Entity Type 2,0.3841532082546968,0.5415146306877126,0.6910212267577837,0.05,0.0301,0.9732,0.6328,0.0037,0.0,0.069,0.1042,0.1458,0.0294,0.0408,0.0326,0.0,0.0,0.0389,0.0,0.9712,0.621,0.0021,0.0,0.0345,0.0417,0.0833,0.024,0.034,0.015,0.0,0.0,0.0505,0.0301,0.9732,0.6377,0.0037,0.0,0.069,0.1042,0.1458,0.0299,0.0415,0.0332,0.0,0.0,reg oper account,block of flats,0.0399,"Stone, brick",No,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
451624,1,Revolving loans,M,N,Y,0,198000.0,135000.0,6750.0,135000.0,Unaccompanied,Commercial associate,Higher education,Civil marriage,House / apartment,0.009549,-9879,-116,-2291.0,-2285,,1,1,1,1,0,0,Laborers,2.0,2,2,FRIDAY,16,1,1,0,1,1,0,Business Entity Type 3,0.14648206190674135,0.5030906401813566,,0.2237,,0.9811,,,0.16,0.1379,0.3333,,,,,,0.0,0.2279,,0.9811,,,0.1611,0.1379,0.3333,,,,,,0.0,0.2259,,0.9811,,,0.16,0.1379,0.3333,,,,,,0.0,,block of flats,0.2006,Panel,No,2.0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,
451664,1,Revolving loans,F,N,Y,0,67500.0,180000.0,9000.0,180000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.005313,-18764,-4883,-8663.0,-2266,,1,1,0,1,0,0,Laborers,2.0,2,2,TUESDAY,14,0,0,0,0,0,0,School,,0.24388279267424426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,
452026,1,Revolving loans,F,N,Y,0,58500.0,180000.0,9000.0,180000.0,Family,Pensioner,Secondary / secondary special,Widow,House / apartment,0.010276,-20492,365243,-2761.0,-2785,,1,0,0,1,0,0,,1.0,2,2,THURSDAY,17,0,0,0,0,0,0,XNA,0.7595441600966932,0.6750000507503456,,0.0722,0.0785,0.9856,,,0.0,0.0345,0.1667,,,,0.0511,,0.059000000000000004,0.0735,0.0814,0.9856,,,0.0,0.0345,0.1667,,,,0.0532,,0.0624,0.0729,0.0785,0.9856,,,0.0,0.0345,0.1667,,,,0.052000000000000005,,0.0602,,specific housing,0.071,Others,No,0.0,0.0,0.0,0.0,-335.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
452318,1,Revolving loans,M,N,N,1,180000.0,180000.0,9000.0,180000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.010966,-9056,-2175,-9041.0,-1716,,1,1,0,1,1,0,,3.0,2,2,TUESDAY,13,0,0,0,0,0,0,Business Entity Type 2,0.2406101343516461,0.5968391329600009,0.470456116119975,0.0495,0.0538,0.9762,0.6736,0.0047,0.0,0.1034,0.125,0.1667,0.0286,0.0403,0.0415,0.0,0.0,0.0504,0.0559,0.9762,0.6864,0.0048,0.0,0.1034,0.125,0.1667,0.0292,0.0441,0.0432,0.0,0.0,0.05,0.0538,0.9762,0.6779999999999999,0.0048,0.0,0.1034,0.125,0.1667,0.0291,0.040999999999999995,0.0422,0.0,0.0,reg oper account,block of flats,0.0352,Block,No,2.0,0.0,2.0,0.0,-244.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
