,AGE
170167,57
170168,31
170169,44
170170,27
170171,49
170172,48
170173,49
170174,47
170175,43
170176,33
170177,29
170178,42
170179,29
170180,47
170181,28
170182,46
170183,40
170184,22
170185,45
170186,40
170187,52
170188,33
170189,66
170190,49
170191,63
170192,45
170193,34
170194,36
170195,31
170196,29
170197,39
170198,38
170199,49
170200,56
170201,42
170202,53
170203,31
170204,24
170205,23
170206,36
170207,52
170208,41
170209,24
170210,41
170211,36
170212,43
170213,61
170214,32
170215,62
170216,55
170217,43
170218,65
170219,59
170220,33
170221,31
170222,44
170223,29
170224,33
170225,29
170226,34
170227,34
170228,64
170229,34
170230,23
170231,60
170232,31
170233,48
170234,62
170235,34
170236,48
170237,36
170238,48
170239,37
170240,38
170241,32
170242,37
170243,56
170244,53
170245,43
170246,63
170247,53
170248,58
170249,57
170250,60
170251,33
170252,52
170253,61
170254,46
170255,50
170256,43
170257,50
170258,55
170259,23
170260,27
170261,35
170262,52
170263,62
170264,51
170265,38
170266,27
170267,58
170268,59
170269,64
170270,53
170271,63
170272,39
170273,41
170274,62
170275,53
170276,38
170277,34
170278,31
170279,27
170280,52
170281,59
170282,45
170283,54
170284,39
170285,44
170286,25
170287,48
170288,56
170289,41
170290,43
170291,28
170292,21
170293,22
170294,30
170295,41
170296,29
170297,34
170298,50
170299,37
170300,50
170301,49
170302,28
170303,46
170304,29
170305,55
170306,33
170307,36
170308,56
170309,63
170310,48
170311,30
170312,28
170313,37
170314,26
170315,59
170316,27
170317,32
170318,58
170319,33
170320,64
170321,51
170322,51
170323,38
170324,35
170325,55
170326,48
170327,37
170328,56
170329,40
170330,48
170331,52
170332,24
170333,58
170334,58
170335,57
170336,33
170337,40
170338,28
170339,35
170340,67
170341,55
170342,55
170343,31
170344,32
170345,56
170346,55
170347,64
170348,40
170349,46
170350,64
170351,36
170352,24
170353,53
170354,36
170355,55
170356,34
170357,38
170358,40
170359,45
170360,43
170361,28
170362,55
170363,25
170364,58
170365,26
170366,36
170367,65
170368,26
170369,57
170370,54
170371,57
170372,36
170373,29
170374,44
170375,27
170376,64
170377,43
170378,24
170379,45
170380,40
170381,40
170382,64
170383,31
170384,21
170385,44
170386,29
170387,39
170388,29
170389,63
170390,32
170391,28
170392,45
170393,31
170394,29
170395,38
170396,41
170397,44
170398,66
170399,52
170400,21
170401,54
170402,40
170403,42
170404,27
170405,60
170406,58
170407,58
170408,30
170409,40
170410,27
170411,42
170412,51
170413,45
170414,31
170415,40
170416,35
170417,58
170418,46
170419,41
170420,28
170421,47
170422,45
170423,39
170424,28
170425,29
170426,41
170427,60
170428,48
170429,24
170430,40
170431,37
170432,47
170433,35
170434,37
170435,40
170436,67
170437,32
170438,41
170439,55
170440,31
170441,49
170442,43
170443,54
170444,54
170445,33
170446,40
170447,59
170448,57
170449,57
170450,44
170451,40
170452,34
170453,42
170454,42
170455,65
170456,38
170457,41
170458,53
170459,49
170460,59
170461,37
170462,50
170463,47
170464,22
170465,32
170466,32
170467,38
170468,61
170469,63
170470,32
170471,44
170472,48
170473,34
170474,26
170475,33
170476,25
170477,52
170478,26
170479,40
170480,26
170481,66
170482,22
170483,34
170484,49
170485,29
170486,28
170487,50
170488,29
170489,28
170490,38
170491,45
170492,44
170493,54
170494,32
170495,43
170496,46
170497,62
170498,43
170499,37
170500,31
170501,39
170502,44
170503,46
170504,53
170505,50
170506,31
170507,46
170508,51
170509,33
170510,26
170511,28
170512,40
170513,47
170514,40
170515,42
170516,34
170517,64
170518,37
170519,44
170520,32
170521,41
170522,36
170523,60
170524,50
170525,47
170526,46
170527,45
170528,23
170529,61
170530,45
170531,64
170532,51
170533,39
170534,47
170535,49
170536,62
170537,38
170538,59
170539,25
170540,45
170541,35
170542,37
170543,40
170544,31
170545,59
170546,35
170547,35
170548,28
170549,45
170550,58
170551,66
170552,34
170553,31
170554,26
170555,43
170556,62
170557,29
170558,49
170559,33
170560,47
170561,59
170562,62
170563,26
170564,64
170565,58
170566,26
170567,56
170568,66
170569,47
170570,40
170571,52
170572,46
170573,59
170574,27
170575,60
170576,35
170577,28
170578,28
170579,54
170580,51
170581,42
170582,35
170583,50
170584,42
170585,45
170586,37
170587,47
170588,39
170589,55
170590,29
170591,56
170592,35
170593,44
170594,41
170595,29
170596,55
170597,53
170598,44
170599,55
170600,64
170601,61
170602,33
170603,50
170604,37
170605,29
170606,53
170607,46
170608,57
170609,43
170610,43
170611,54
170612,62
170613,39
170614,25
170615,50
170616,38
170617,33
170618,38
170619,32
170620,49
170621,28
170622,38
170623,63
170624,55
170625,39
170626,46
170627,55
170628,38
170629,52
170630,56
170631,45
170632,64
170633,68
170634,45
170635,38
170636,45
170637,56
170638,32
170639,36
170640,45
170641,46
170642,30
170643,42
170644,34
170645,60
170646,49
170647,49
170648,46
170649,52
170650,59
170651,65
170652,38
170653,30
170654,26
170655,36
170656,49
170657,41
170658,36
170659,26
170660,36
170661,38
170662,42
170663,34
170664,30
170665,40
170666,57
170667,36
170668,67
170669,46
170670,52
170671,49
170672,53
170673,39
170674,29
170675,35
170676,35
170677,46
170678,25
170679,41
170680,46
170681,65
170682,44
170683,50
170684,36
170685,39
170686,35
170687,21
170688,30
170689,57
170690,52
170691,52
170692,56
170693,30
170694,44
170695,56
170696,39
170697,51
170698,41
170699,40
170700,26
170701,39
170702,63
170703,24
170704,39
170705,40
170706,67
170707,48
170708,51
170709,43
170710,66
170711,48
170712,60
170713,44
170714,22
170715,32
170716,49
170717,50
170718,34
170719,61
170720,32
170721,36
170722,35
170723,46
170724,51
170725,33
170726,56
170727,25
170728,33
170729,37
170730,46
170731,50
170732,32
170733,27
170734,46
170735,50
170736,59
170737,38
170738,21
170739,36
170740,54
170741,39
170742,40
170743,28
170744,28
170745,29
170746,66
170747,44
170748,38
170749,46
170750,24
170751,47
170752,63
170753,52
170754,58
170755,45
170756,56
170757,47
170758,33
170759,40
170760,64
170761,29
170762,58
170763,52
170764,40
170765,47
170766,54
170767,63
170768,30
170769,60
170770,47
170771,43
170772,43
170773,56
170774,22
170775,30
170776,59
170777,51
170778,54
170779,61
170780,45
170781,53
170782,63
170783,45
170784,42
170785,60
170786,46
170787,52
170788,35
170789,57
170790,38
170791,47
170792,54
170793,55
170794,48
170795,28
170796,62
170797,63
170798,60
170799,43
170800,32
170801,37
170802,31
170803,37
170804,33
170805,41
170806,40
170807,61
170808,50
170809,47
170810,65
170811,45
170812,45
170813,27
170814,43
170815,25
170816,47
170817,60
170818,62
170819,42
170820,57
170821,60
170822,39
170823,61
170824,49
170825,54
170826,34
170827,37
170828,34
170829,25
170830,61
170831,23
170832,61
170833,36
170834,62
170835,42
170836,56
170837,30
170838,56
170839,33
170840,29
170841,37
170842,37
170843,51
170844,57
170845,34
170846,29
170847,29
170848,53
170849,37
170850,54
170851,32
170852,44
170853,40
170854,62
170855,53
170856,55
170857,60
170858,32
170859,32
170860,32
170861,66
170862,55
170863,25
170864,49
170865,55
170866,50
170867,29
170868,61
170869,31
170870,62
170871,33
170872,44
170873,32
170874,41
170875,59
170876,40
170877,37
170878,38
170879,36
170880,33
170881,27
170882,21
170883,57
170884,30
170885,43
170886,67
170887,44
170888,31
170889,33
170890,39
170891,36
170892,45
170893,65
170894,41
170895,42
170896,45
170897,42
170898,36
170899,61
170900,47
170901,55
170902,33
170903,42
170904,55
170905,35
170906,30
170907,35
170908,24
170909,29
170910,55
170911,31
170912,44
170913,44
170914,37
170915,41
170916,35
170917,46
170918,40
170919,47
170920,49
170921,37
170922,35
170923,59
170924,24
170925,67
170926,27
170927,39
170928,56
170929,57
170930,23
170931,30
170932,26
170933,58
170934,35
170935,34
170936,23
170937,42
170938,52
170939,55
170940,32
170941,33
170942,45
170943,34
170944,42
170945,37
170946,63
170947,57
170948,59
170949,36
170950,50
170951,59
170952,47
170953,59
170954,61
170955,37
170956,29
170957,52
170958,56
170959,52
170960,27
170961,30
170962,44
170963,41
170964,53
170965,37
170966,33
170967,30
170968,52
170969,42
170970,59
170971,35
170972,60
170973,40
170974,30
170975,49
170976,36
170977,29
170978,45
170979,27
170980,27
170981,35
170982,33
170983,23
170984,39
170985,35
170986,41
170987,35
170988,42
170989,29
170990,56
170991,58
170992,32
170993,42
170994,46
170995,31
170996,42
170997,36
170998,55
170999,55
171000,43
171001,47
171002,30
171003,34
171004,31
171005,59
171006,63
171007,35
171008,45
171009,30
171010,35
171011,41
171012,33
171013,46
171014,45
171015,31
171016,65
171017,42
171018,29
171019,46
171020,42
171021,62
171022,43
171023,33
171024,42
171025,34
171026,24
171027,32
171028,40
171029,40
171030,32
171031,58
171032,49
171033,31
171034,59
171035,29
171036,59
171037,47
171038,23
171039,24
171040,41
171041,49
171042,37
171043,42
171044,36
171045,44
171046,42
171047,43
171048,34
171049,32
171050,30
171051,48
171052,41
171053,43
171054,55
171055,59
171056,29
171057,57
171058,32
171059,35
171060,49
171061,52
171062,63
171063,30
171064,55
171065,57
171066,40
171067,49
171068,26
171069,47
171070,58
171071,58
171072,32
171073,39
171074,40
171075,64
171076,27
171077,22
171078,38
171079,65
171080,35
171081,39
171082,61
171083,58
171084,36
171085,58
171086,52
171087,37
171088,32
171089,41
171090,63
171091,51
171092,31
171093,35
171094,36
171095,58
171096,45
171097,40
171098,62
171099,57
171100,38
171101,58
171102,48
171103,64
171104,27
171105,64
171106,55
171107,55
171108,26
171109,44
171110,45
171111,57
171112,65
171113,41
171114,47
171115,44
171116,55
171117,28
171118,22
171119,26
171120,64
171121,64
171122,43
171123,52
171124,60
171125,38
171126,45
171127,35
171128,38
171129,45
171130,47
171131,29
171132,29
171133,43
171134,32
171135,54
171136,46
171137,28
171138,48
171139,52
171140,63
171141,26
171142,57
171143,30
171144,49
171145,64
171146,43
171147,50
171148,33
171149,32
171150,53
171151,50
171152,29
171153,38
171154,41
171155,34
171156,33
171157,49
171158,49
171159,63
171160,45
171161,35
171162,53
171163,28
171164,24
171165,64
171166,53
171167,62
171168,42
171169,59
171170,27
171171,32
171172,40
171173,47
171174,29
171175,43
171176,37
171177,32
171178,40
171179,36
171180,28
171181,59
171182,27
171183,33
171184,36
171185,43
171186,54
171187,53
171188,24
171189,35
171190,42
171191,63
171192,57
171193,53
171194,61
171195,34
171196,37
171197,46
171198,54
171199,48
171200,26
171201,31
171202,34
171203,47
171204,59
171205,23
171206,40
171207,58
171208,26
171209,59
171210,63
171211,32
171212,52
171213,25
171214,46
171215,39
171216,58
171217,38
171218,40
171219,30
171220,61
171221,39
171222,61
171223,52
171224,30
171225,32
171226,47
171227,27
171228,33
171229,52
171230,37
171231,53
171232,59
171233,50
171234,37
171235,58
171236,29
171237,59
171238,42
171239,34
171240,43
171241,49
171242,31
171243,37
171244,66
171245,60
171246,38
171247,52
171248,31
171249,37
171250,43
171251,31
171252,25
171253,57
171254,38
171255,48
171256,24
171257,55
171258,42
171259,31
171260,40
171261,45
171262,29
171263,38
171264,42
171265,41
171266,63
171267,59
171268,59
171269,42
171270,40
171271,59
171272,48
171273,45
171274,49
171275,54
171276,60
171277,31
171278,50
171279,63
171280,52
171281,37
171282,36
171283,27
171284,27
171285,36
171286,29
171287,55
171288,47
171289,29
171290,40
171291,50
171292,57
171293,33
171294,60
171295,50
171296,51
171297,56
171298,64
171299,26
171300,36
171301,49
171302,32
171303,39
171304,21
171305,26
171306,30
171307,49
171308,48
171309,54
171310,57
171311,30
171312,30
171313,28
171314,45
171315,64
171316,40
171317,60
171318,46
171319,39
171320,27
171321,56
171322,40
171323,39
171324,57
171325,45
171326,28
171327,30
171328,33
171329,28
171330,40
171331,52
171332,57
171333,23
171334,22
171335,36
171336,48
171337,42
171338,56
171339,31
171340,53
171341,32
171342,60
171343,50
171344,27
171345,57
171346,39
171347,25
171348,61
171349,49
171350,32
171351,58
171352,36
171353,28
171354,44
171355,29
171356,30
171357,54
171358,38
171359,52
171360,45
171361,63
171362,45
171363,30
171364,58
171365,47
171366,58
171367,29
171368,33
171369,40
171370,40
171371,41
171372,35
171373,55
171374,57
171375,61
171376,57
171377,37
171378,38
171379,32
171380,36
171381,51
171382,28
171383,49
171384,48
171385,27
171386,40
171387,31
171388,46
171389,42
171390,64
171391,30
171392,55
171393,42
171394,31
171395,51
171396,47
171397,66
171398,53
171399,30
171400,33
171401,35
171402,64
171403,40
171404,30
171405,64
171406,28
171407,29
171408,36
171409,43
171410,39
171411,59
171412,49
171413,23
171414,56
171415,37
171416,27
171417,56
171418,50
171419,62
171420,44
171421,46
171422,55
171423,58
171424,62
171425,61
171426,43
171427,50
171428,31
171429,59
171430,58
171431,63
171432,24
171433,45
171434,48
171435,22
171436,23
171437,37
171438,30
171439,46
171440,37
171441,32
171442,34
171443,37
171444,43
171445,49
171446,42
171447,33
171448,34
171449,63
171450,59
171451,28
171452,66
171453,51
171454,47
171455,45
171456,57
171457,35
171458,61
